uid,vad_threshold,vtc_threshold,iou,precision,recall,vtc_dur,vad_dur,tp
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.3,0.8,0.4804,0.8685,0.518,17044.035,28572.384,14801.894
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.3,0.8,0.3516,0.7699,0.3929,13446.285,26351.632,10352.572
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.3,0.8,0.3849,0.8945,0.4032,11133.78,24703.328,9959.205
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.3,0.8,0.3324,0.9054,0.3444,8622.1,22666.16,7806.228
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.3,0.8,0.2968,0.7286,0.3337,10439.365,22793.456,7605.985
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.3,0.8,0.2182,0.9253,0.2221,7630.825,31789.728,7060.764
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.3,0.8,0.3389,0.7892,0.3726,10273.925,21759.088,8108.16
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.3,0.8,0.3887,0.8902,0.4082,7908.235,17245.712,7040.226
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.3,0.8,0.2557,0.7222,0.2836,12014.43,30596.272,8676.634
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.3,0.8,0.3269,0.8343,0.3496,11759.83,28063.664,9811.534
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.3,0.8,0.3513,0.8549,0.3736,13275.435,30380.48,11349.069
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.3,0.8,0.3411,0.9491,0.3475,9883.555,26997.376,9380.772
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.3,0.8,0.3406,0.9243,0.3504,12142.23,32028.24,11223.073
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.3,0.8,0.3281,0.7651,0.3648,6403.485,13430.528,4899.36
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.3,0.8,0.1472,0.8579,0.1509,6545.325,37213.68,5615.557
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.3,0.8,0.3192,0.8158,0.344,11326.465,26862.064,9240.102
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.3,0.9,0.3139,0.9477,0.3194,5087.79,15093.632,4821.506
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.3,0.9,0.1942,0.9487,0.1963,4605.35,22259.696,4369.296
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.3,0.9,0.2504,0.9069,0.257,7133.275,25173.04,6469.368
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.3,0.9,0.1592,0.8498,0.1638,4154.315,21553.152,3530.491
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.3,0.9,0.1803,0.9416,0.1823,5460.915,28201.728,5141.811
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.3,0.9,0.1316,0.8759,0.1341,3077.68,20096.912,2695.713
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.3,0.9,0.2699,0.8391,0.2846,7740.355,22819.472,6494.943
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.3,0.9,0.2098,0.8491,0.2179,6783.685,26433.232,5759.843
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.3,0.9,0.2388,0.9436,0.2422,6115.56,23821.904,5770.702
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.3,0.9,0.1915,0.9008,0.1957,6236.68,28713.552,5618.091
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.3,0.9,0.155,0.8164,0.1606,2940.825,14948.528,2400.953
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.3,0.9,0.1795,0.9392,0.1816,6222.02,32183.984,5844.03
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.3,0.9,0.1948,0.9469,0.197,5169.84,24849.472,4895.109
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.3,0.9,0.2632,0.8909,0.272,10673.54,34960.608,9508.828
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.3,0.9,0.1103,0.8831,0.1119,2037.555,16082.496,1799.407
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.3,0.9,0.0976,0.919,0.0985,4109.75,38350.192,3777.022
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.3,0.9,0.2059,0.9212,0.2096,6409.215,28174.912,5904.105
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.3,0.9,0.1154,0.9466,0.1162,3828.46,31199.488,3624.108
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.3,0.9,0.1701,0.9193,0.1726,5880.69,31313.136,5406.073
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.3,0.9,0.1431,0.9604,0.1439,4222.28,28177.984,4054.988
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.3,0.9,0.1186,0.9561,0.1192,5389.79,43222.64,5153.335
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.3,0.9,0.2707,0.9371,0.2757,8495.625,28877.776,7961.356
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.3,0.9,0.1073,0.9614,0.1077,1617.555,14434.224,1555.04
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.3,0.9,0.2003,0.8955,0.2051,6269.26,27375.84,5614.076
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.3,0.9,0.1486,0.8443,0.1527,3063.25,16934.368,2586.434
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.3,0.9,0.2122,0.9533,0.2144,5393.395,23978.912,5141.355
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.3,0.9,0.1892,0.9485,0.1912,7408.435,36751.04,7026.566
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.3,0.9,0.1731,0.9518,0.1747,3925.295,21387.28,3735.983
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.3,0.9,0.1456,0.8802,0.1485,4625.145,27412.8,4071.249
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.3,0.9,0.0822,0.9244,0.0828,1491.665,16661.248,1378.885
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.3,0.9,0.0859,0.913,0.0866,3793.27,39985.392,3463.325
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.3,0.9,0.2248,0.9025,0.2304,4066.825,15933.872,3670.37
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.3,0.9,0.2377,0.9411,0.2413,4175.175,16285.488,3929.054
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.3,0.9,0.1197,0.9277,0.1209,2636.215,20234.96,2445.505
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.3,0.9,0.1647,0.9116,0.1674,5066.795,27590.24,4618.99
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.3,0.9,0.1828,0.8828,0.1873,4426.805,20865.184,3907.958
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.3,0.9,0.3096,0.9335,0.3166,9691.835,28572.384,9047.014
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.3,0.9,0.2611,0.8921,0.2697,7965.14,26351.632,7105.926
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.3,0.9,0.2392,0.9465,0.2425,6329.64,24703.328,5991.145
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.3,0.9,0.2353,0.9467,0.2385,5710.245,22666.16,5406.03
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.3,0.9,0.1746,0.8516,0.1801,4821.47,22793.456,4105.857
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.3,0.9,0.1169,0.9596,0.1175,3891.13,31789.728,3734.081
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.3,0.9,0.2177,0.9014,0.223,5383.095,21759.088,4852.336
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.3,0.9,0.2609,0.9469,0.2647,4821.735,17245.712,4565.661
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.3,0.9,0.167,0.835,0.1727,6329.295,30596.272,5284.865
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.3,0.9,0.2085,0.9187,0.2124,6488.99,28063.664,5961.412
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.3,0.9,0.2039,0.9237,0.2074,6820.205,30380.48,6299.901
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.3,0.9,0.1943,0.9712,0.1954,5431.695,26997.376,5275.527
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.3,0.9,0.2482,0.9555,0.2511,8417.87,32028.24,8043.438
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.3,0.9,0.2339,0.8893,0.2409,3637.75,13430.528,3235.217
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.3,0.9,0.0866,0.9259,0.0872,3505.275,37213.68,3245.551
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.3,0.9,0.1811,0.8813,0.1857,5659.155,26862.064,4987.307
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.4,0.1,0.3933,0.4059,0.9269,23653.925,10357.824,9600.764
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.4,0.1,0.3782,0.4032,0.859,30389.79,14266.16,12254.171
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.4,0.1,0.3365,0.3485,0.9078,47754.98,18330.352,16640.271
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.4,0.1,0.3342,0.3414,0.9409,36183.125,13126.88,12351.459
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.4,0.1,0.539,0.5892,0.8637,32099.285,21895.232,18911.422
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.4,0.1,0.2907,0.2969,0.933,36111.725,11492.752,10722.591
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.4,0.1,0.3731,0.3768,0.9748,41835.9,16169.744,15762.251
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.4,0.1,0.3649,0.3842,0.8795,38833.78,16961.488,14918.062
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.4,0.1,0.3121,0.3377,0.8046,40698.775,17079.488,13742.15
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.4,0.1,0.4275,0.4317,0.9775,46937.31,20731.264,20264.663
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.4,0.1,0.2585,0.2662,0.8987,29174.64,8642.896,7767.388
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.4,0.1,0.434,0.463,0.8735,21609.13,11454.512,10005.956
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.4,0.1,0.4553,0.5125,0.8031,29084.01,18560.352,14906.171
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.4,0.1,0.4387,0.4775,0.8437,42427.605,24009.36,20257.679
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.4,0.1,0.2034,0.2082,0.8984,36371.645,8428.288,7572.343
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.4,0.1,0.4504,0.4939,0.8363,34016.605,20090.448,16801.599
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.4,0.1,0.4302,0.4582,0.8754,37107.065,19423.76,17003.905
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.4,0.1,0.3176,0.3605,0.7275,27842.575,13797.312,10037.644
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.4,0.1,0.4427,0.4653,0.9009,44839.525,23159.728,20864.546
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.4,0.1,0.5197,0.564,0.8688,26151.335,16975.408,14748.439
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.4,0.1,0.4277,0.4721,0.82,38611.86,22228.064,18227.389
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.4,0.1,0.407,0.4165,0.9474,49145.185,21603.312,20466.526
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.4,0.1,0.405,0.5057,0.6705,14566.1,10985.648,7365.469
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.4,0.1,0.4429,0.4537,0.949,44763.55,21399.44,20308.864
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.4,0.1,0.3242,0.3349,0.91,32323.04,11896.576,10826.083
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.4,0.1,0.372,0.3844,0.9203,37954.63,15852.72,14589.507
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.4,0.1,0.5781,0.6051,0.9283,27465.325,17902.768,16618.881
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.4,0.1,0.4074,0.4233,0.9155,34333.83,15875.536,14533.783
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.4,0.1,0.3427,0.3563,0.8997,40404.73,16000.48,14395.162
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.4,0.1,0.3371,0.3822,0.7406,22699.67,11715.152,8676.727
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.4,0.1,0.3609,0.4153,0.7337,26010.275,14724.432,10802.931
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.4,0.1,0.3005,0.308,0.9243,29956.095,9984.032,9227.792
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.4,0.1,0.3367,0.3564,0.8594,27651.16,11466.672,9854.367
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.4,0.1,0.1999,0.2285,0.6147,32356.86,12030.72,7394.74
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.4,0.1,0.3698,0.3844,0.9065,42924.065,18202.912,16501.407
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.4,0.1,0.3655,0.394,0.8351,30695.535,14480.736,12093.12
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.4,0.1,0.5676,0.5714,0.9885,40786.005,23575.248,23304.784
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.4,0.1,0.3484,0.356,0.9424,39751.795,15017.744,14152.468
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.4,0.1,0.4934,0.5124,0.9303,34119.105,18791.248,17481.088
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.4,0.1,0.4085,0.4461,0.829,25036.44,13470.64,11167.673
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.4,0.1,0.3116,0.3224,0.9026,42137.525,15052.464,13586.589
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.4,0.1,0.4089,0.5083,0.6763,31214.425,23463.008,15867.838
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.4,0.1,0.4052,0.4173,0.933,32510.295,14542.64,13567.996
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.4,0.1,0.3788,0.3926,0.915,27212.74,11676.912,10684.048
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.4,0.1,0.3335,0.3415,0.934,50777.83,18568.0,17342.119
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.4,0.1,0.479,0.5381,0.8137,32633.78,21580.32,17559.398
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.4,0.1,0.4698,0.4765,0.9708,49772.98,24431.808,23718.733
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.4,0.1,0.6183,0.6539,0.919,26949.025,19174.656,17621.693
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.4,0.1,0.508,0.5568,0.853,35872.07,23416.432,19973.688
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.4,0.1,0.3244,0.3353,0.9085,24554.455,9062.848,8233.78
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9241,0.4,0.1,0.3057,0.3203,0.8699,34057.69,12541.632,10909.924
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9998,0.4,0.1,0.4692,0.4791,0.958,41591.24,20799.616,19926.338
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0109,0.4,0.2,0.466,0.4941,0.8913,18683.835,10357.824,9231.566
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0113,0.4,0.2,0.4202,0.4697,0.7996,24285.535,14266.16,11406.792
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0414,0.4,0.2,0.3811,0.4048,0.8667,39244.335,18330.352,15886.888
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_0_0563,0.4,0.2,0.3447,0.3566,0.9115,33551.12,13126.88,11965.191
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1196,0.4,0.2,0.5213,0.6073,0.7863,28348.765,21895.232,17216.252
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1306,0.4,0.2,0.2952,0.3077,0.8792,32841.785,11492.752,10104.45
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1328,0.4,0.2,0.3918,0.3992,0.9553,38699.3,16169.744,15447.302
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1405,0.4,0.2,0.3699,0.3991,0.8347,35475.725,16961.488,14158.329
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1698,0.4,0.2,0.3605,0.4098,0.75,31262.255,17079.488,12810.331
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1801,0.4,0.2,0.453,0.4633,0.9533,42654.33,20731.264,19763.11
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1862,0.4,0.2,0.2652,0.2768,0.863,26941.645,8642.896,7458.742
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_1_1931,0.4,0.2,0.4685,0.5107,0.8502,19068.63,11454.512,9738.464
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2101,0.4,0.2,0.4638,0.5558,0.7369,24606.205,18560.352,13676.478
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2231,0.4,0.2,0.4393,0.4874,0.8168,40233.84,24009.36,19609.684
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2470,0.4,0.2,0.2416,0.2546,0.8258,27337.66,8428.288,6960.386
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2471,0.4,0.2,0.4785,0.5489,0.7885,28858.59,20090.448,15841.749
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2852,0.4,0.2,0.4415,0.4857,0.8291,33158.915,19423.76,16104.269
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_2_2941,0.4,0.2,0.3472,0.4102,0.6932,23313.945,13797.312,9563.754
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3024,0.4,0.2,0.4748,0.5159,0.8564,38446.485,23159.728,19834.71
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3108,0.4,0.2,0.5212,0.5847,0.8278,24033.62,16975.408,14051.536
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3340,0.4,0.2,0.4574,0.5418,0.746,30603.88,22228.064,16581.688
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3702,0.4,0.2,0.4634,0.4834,0.9181,41030.93,21603.312,19834.82
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3778,0.4,0.2,0.3669,0.54,0.5336,10856.665,10985.648,5862.285
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_3_3895,0.4,0.2,0.4633,0.4838,0.916,40512.55,21399.44,19601.249
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4073,0.4,0.2,0.3487,0.3755,0.83,26293.22,11896.576,9873.704
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4078,0.4,0.2,0.4337,0.4616,0.8778,30147.535,15852.72,13915.184
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4172,0.4,0.2,0.6039,0.6452,0.9042,25087.51,17902.768,16187.079
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4182,0.4,0.2,0.4154,0.4432,0.8691,31135.1,15875.536,13798.09
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4330,0.4,0.2,0.3545,0.3775,0.8538,36189.155,16000.48,13660.486
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4520,0.4,0.2,0.3211,0.4062,0.605,17448.94,11715.152,7088.016
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4524,0.4,0.2,0.3592,0.4272,0.6931,23889.93,14724.432,10205.111
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4550,0.4,0.2,0.3131,0.3267,0.8824,26963.96,9984.032,8810.202
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4714,0.4,0.2,0.4199,0.4658,0.8098,19934.08,11466.672,9286.194
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_4_4889,0.4,0.2,0.2335,0.2796,0.586,25220.08,12030.72,7050.533
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5074,0.4,0.2,0.3922,0.4176,0.8658,37735.875,18202.912,15759.24
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5162,0.4,0.2,0.3664,0.4063,0.7887,28108.495,14480.736,11421.024
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5193,0.4,0.2,0.5854,0.5934,0.9774,38829.445,23575.248,23043.284
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_5_5605,0.4,0.2,0.3712,0.3838,0.9186,35947.75,15017.744,13795.869
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6483,0.4,0.2,0.5265,0.5587,0.9013,30315.71,18791.248,16936.687
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6499,0.4,0.2,0.4436,0.5007,0.7955,21400.25,13470.64,10715.838
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_6_6586,0.4,0.2,0.348,0.3696,0.8561,34862.92,15052.464,12886.05
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7362,0.4,0.2,0.4104,0.5694,0.5952,24526.275,23463.008,13965.012
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7377,0.4,0.2,0.4235,0.4452,0.8967,29286.805,14542.64,13039.787
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7549,0.4,0.2,0.427,0.4561,0.87,22272.79,11676.912,10158.892
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_7_7870,0.4,0.2,0.335,0.357,0.8449,43946.29,18568.0,15687.631
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8020,0.4,0.2,0.4582,0.5455,0.7411,29317.8,21580.32,15993.641
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8510,0.4,0.2,0.5134,0.5297,0.9434,43510.325,24431.808,23049.232
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8594,0.4,0.2,0.6254,0.683,0.8811,24737.05,19174.656,16895.723
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_8_8655,0.4,0.2,0.5257,0.6096,0.7925,30442.985,23416.432,18557.476
webdav_ACLEW_data_03-raw_data_01-raw_data_whole_corpora_Bergelson_9_9039,0.4,0.2,0.3462,0.3673,0.8575,21156.56,9062.848,7771.209
